CRUISEJOIN,HAULJOIN,REGION,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_TIME,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,STRATUM,START_LATITUDE,END_LATITUDE,START_LONGITUDE,END_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,BOTTOM_TYPE,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AUDITJOIN,YEAR
128,6409,BS,21,198808,27,3,0.00,8/19/1988 5:00:00 AM,0.5000,2.963,15.000,Y,2.580,[NULL],63.98350,64.00967,-164.23167,-164.22283,[NULL],18,18,0,13.1,11.3,137,44,15,2,5082,1988
128,6405,BS,21,198808,23,3,0.00,8/18/1988 10:00:00 PM,0.5000,2.963,15.010,Y,[NULL],[NULL],64.16500,64.16383,-163.79667,-163.85783,[NULL],22,22,0,13.8,8.4,144,44,15,2,5078,1988
128,6410,BS,21,198808,28,3,0.00,8/19/1988 7:00:00 AM,0.5000,2.982,15.010,Y,2.760,[NULL],64.15200,64.17833,-164.22533,-164.22767,[NULL],20,20,0,13.3,9.7,152,44,15,2,5083,1988
128,6465,BS,21,198808,83,3,0.00,8/23/1988 9:00:00 AM,0.5000,2.945,15.030,Y,2.060,[NULL],64.18033,64.15700,-166.91683,-166.89050,[NULL],33,33,0,8.6,2.6,172,44,15,2,5356,1988
128,6400,BS,21,198808,18,3,0.00,8/18/1988 2:00:00 PM,0.5000,3.037,15.060,Y,2.010,[NULL],64.00800,63.98067,-163.10967,-163.10150,[NULL],20,20,0,13.5,9.2,143,44,15,2,5073,1988
128,6399,BS,21,198808,17,3,0.00,8/18/1988 12:00:00 PM,0.5000,2.815,15.080,Y,2.090,[NULL],64.16467,64.16233,-163.05317,-163.11450,[NULL],26,26,0,13.6,7.8,161,44,15,1,5072,1988
128,6440,BS,21,198808,58,3,0.00,8/21/1988 7:00:00 AM,0.5000,3.037,15.100,Y,2.750,[NULL],64.49617,64.49683,-165.77567,-165.83800,[NULL],20,20,0,13.1,10.8,137,44,15,2,5222,1988
128,6426,BS,21,198808,44,3,0.00,8/20/1988 9:00:00 AM,0.5000,3.000,15.150,Y,2.560,[NULL],64.01083,63.98433,-165.36750,-165.36783,[NULL],20,20,0,11.8,9.8,143,44,15,1,5208,1988
128,6432,BS,21,198808,50,3,0.00,8/20/1988 7:00:00 PM,0.5000,3.056,15.170,Y,2.550,[NULL],63.32133,63.34817,-165.72683,-165.71533,[NULL],24,24,0,13.5,7.8,152,44,15,2,5214,1988
128,6451,BS,21,198808,69,3,0.00,8/22/1988 3:00:00 AM,0.5000,3.000,15.250,Y,2.130,[NULL],63.31750,63.34350,-166.46333,-166.45267,[NULL],26,26,0,9.1,6.1,152,44,15,2,5233,1988
128,6460,BS,21,198808,78,3,0.00,8/22/1988 11:00:00 PM,0.5000,2.926,15.270,Y,2.050,[NULL],64.65767,64.68300,-166.93917,-166.94067,[NULL],27,27,0,11.8,7.0,161,44,15,2,5351,1988
128,6427,BS,21,198808,45,3,0.00,8/20/1988 11:00:00 AM,0.5000,2.926,15.330,Y,2.620,[NULL],63.84183,63.81550,-165.36700,-165.36717,[NULL],20,20,0,12.7,10.6,143,44,15,2,5209,1988
128,6406,BS,21,198808,24,3,0.00,8/18/1988 12:00:00 AM,0.5000,3.056,15.340,Y,2.640,[NULL],64.00533,63.97917,-163.85867,-163.85167,[NULL],20,20,0,13.3,12.5,139,44,15,2,5079,1988
128,6401,BS,21,198808,19,3,0.00,8/18/1988 3:00:00 PM,0.5000,3.074,15.360,Y,1.880,[NULL],63.84183,63.81467,-163.11600,-163.11067,[NULL],18,18,0,14.1,12.6,137,44,15,1,5074,1988
128,6454,BS,21,198808,72,3,0.00,8/22/1988 9:00:00 AM,0.5000,3.056,15.380,Y,2.050,[NULL],63.84167,63.81917,-166.54633,-166.51483,[NULL],33,33,0,8.5,4.0,172,44,15,2,5236,1988
128,6463,BS,21,198808,81,3,0.00,8/23/1988 5:00:00 AM,0.5000,2.945,15.400,Y,1.990,[NULL],64.34467,64.31950,-167.31833,-167.30117,[NULL],31,31,0,7.7,2.8,172,44,15,2,5354,1988
128,6387,BS,21,198808,5,3,0.00,8/17/1988 8:00:00 AM,0.5000,2.630,15.457,N,2.750,[NULL],64.49433,64.47100,-163.79833,-163.80383,[NULL],18,18,0,12.7,12.4,104,44,15,2,4950,1988
128,6414,BS,21,198808,32,3,0.00,8/19/1988 1:00:00 PM,0.5000,2.648,15.457,N,2.070,[NULL],64.01300,63.99383,-164.60883,-164.61583,[NULL],22,22,0,13.5,11.1,104,44,15,2,5087,1988
128,6466,BS,21,198808,84,3,0.00,8/23/1988 10:00:00 AM,0.5000,3.000,15.470,Y,2.140,[NULL],64.00783,63.98850,-166.91933,-166.87800,[NULL],35,35,0,8.9,2.7,176,44,15,2,5357,1988
128,6418,BS,21,198808,36,3,0.00,8/19/1988 8:00:00 PM,0.5000,3.148,15.491,N,2.550,[NULL],63.65317,63.67717,-164.99867,-164.96717,[NULL],18,18,0,15.5,11.7,106,44,15,1,5091,1988
128,6433,BS,21,198808,51,3,0.00,8/20/1988 8:00:00 PM,0.5000,3.000,15.510,Y,2.560,[NULL],63.48667,63.51367,-165.73750,-165.73933,[NULL],26,26,0,13.7,8.0,157,44,15,2,5215,1988
128,6464,BS,21,198808,82,3,0.00,8/23/1988 7:00:00 AM,0.5000,3.056,15.520,Y,2.020,[NULL],64.17950,64.15450,-167.32200,-167.29683,[NULL],35,35,0,7.6,2.2,172,44,15,2,5355,1988
128,6467,BS,21,198808,85,3,0.00,8/23/1988 12:00:00 PM,0.5000,2.852,15.550,Y,2.050,[NULL],63.84100,63.82317,-166.90083,-166.85933,[NULL],33,33,0,7.1,2.4,176,44,15,1,5358,1988
128,6424,BS,21,198808,42,3,0.00,8/20/1988 6:00:00 AM,0.5000,3.074,15.570,Y,2.350,[NULL],64.33550,64.30867,-165.37967,-165.38900,[NULL],26,26,0,12.4,10.0,161,44,15,2,5097,1988
128,6403,BS,21,198808,21,3,0.00,8/18/1988 7:00:00 PM,0.5000,2.926,15.580,Y,2.510,[NULL],63.98733,64.01333,-163.47483,-163.47733,[NULL],22,22,0,13.2,7.4,139,44,15,2,5076,1988
128,6430,BS,21,198808,48,3,0.00,8/20/1988 3:00:00 PM,0.5000,2.945,15.700,Y,2.460,[NULL],63.34417,63.31833,-165.35700,-165.35317,[NULL],18,18,0,13.4,11.9,137,44,15,1,5212,1988
128,6425,BS,21,198808,43,3,0.00,8/20/1988 8:00:00 AM,0.5000,3.111,15.710,Y,2.180,[NULL],64.17867,64.15117,-165.38100,-165.38400,[NULL],20,20,0,11.5,9.7,146,44,15,2,5098,1988
128,6386,BS,21,198808,4,3,0.00,8/17/1988 5:00:00 AM,0.5000,2.648,15.738,N,2.050,[NULL],64.49683,64.49550,-164.19933,-164.25400,[NULL],20,20,0,13.2,12.8,123,44,15,2,4949,1988
128,6388,BS,21,198808,6,3,0.00,8/17/1988 10:00:00 AM,0.5000,2.926,15.738,N,[NULL],[NULL],64.34017,64.31467,-163.82633,-163.84050,[NULL],18,18,0,12.6,10.1,123,44,15,2,4951,1988
128,6384,BS,21,198808,2,3,0.00,8/16/1988 12:00:00 AM,0.5000,2.759,15.820,Y,1.910,[NULL],64.40883,64.39767,-164.61317,-164.66533,[NULL],31,31,0,11.8,9.9,135,44,15,2,4947,1988
128,6461,BS,21,198808,79,3,0.00,8/23/1988 1:00:00 AM,0.5000,3.000,15.860,Y,2.160,[NULL],64.50450,64.48433,-166.93483,-166.89400,[NULL],27,27,0,11.7,3.6,161,44,15,1,5352,1988
128,6395,BS,21,198808,13,3,0.00,8/18/1988 2:00:00 AM,0.5000,2.871,15.875,N,2.220,[NULL],63.84183,63.81400,-161.59000,-161.58783,[NULL],16,16,0,13.4,11.3,135,44,15,2,5068,1988
128,6419,BS,21,198808,37,3,0.00,8/19/1988 10:00:00 PM,0.4700,2.722,15.895,N,2.070,[NULL],63.81950,63.84383,-164.98467,-164.98300,[NULL],18,18,0,12.9,10.2,137,44,15,1,5092,1988
128,6429,BS,21,198808,47,3,0.00,8/20/1988 2:00:00 PM,0.5000,2.908,15.895,N,2.520,[NULL],63.51367,63.48750,-165.35783,-165.36133,[NULL],20,20,0,12.8,11.8,137,44,15,2,5211,1988
128,6438,BS,21,198808,56,3,0.00,8/21/1988 4:00:00 AM,0.5000,3.000,15.953,N,2.110,[NULL],64.31867,64.34467,-165.77433,-165.76450,[NULL],24,24,0,12.4,9.4,143,44,15,1,5220,1988
128,6389,BS,21,198808,7,3,0.00,8/17/1988 12:00:00 PM,0.5000,2.778,15.980,N,[NULL],[NULL],64.32633,64.32683,-163.43867,-163.38133,[NULL],20,20,0,13.3,12.2,146,44,15,1,4952,1988
128,6428,BS,21,198808,46,3,0.00,8/20/1988 1:00:00 PM,0.5000,2.908,15.980,N,2.730,[NULL],63.67417,63.64867,-165.36633,-165.37533,[NULL],20,20,0,14.4,12.2,146,44,15,2,5210,1988
128,6434,BS,21,198808,52,3,0.00,8/20/1988 10:00:00 PM,0.5000,2.982,16.071,N,[NULL],[NULL],63.65417,63.68067,-165.73983,-165.73367,[NULL],24,24,0,13.7,11.4,157,44,15,2,5216,1988
128,6447,BS,21,198808,65,3,0.00,8/21/1988 8:00:00 PM,0.5200,3.037,16.071,N,[NULL],[NULL],63.51067,63.48367,-166.10883,-166.10267,[NULL],27,27,0,11.3,5.7,157,44,15,2,5229,1988
128,6452,BS,21,198808,70,3,0.00,8/22/1988 5:00:00 AM,0.5000,2.889,16.101,N,2.220,[NULL],63.48867,63.51367,-166.48700,-166.47350,[NULL],27,27,0,8.0,5.3,161,44,15,2,5234,1988
128,6453,BS,21,198808,71,3,0.00,8/22/1988 6:00:00 AM,0.5000,2.982,16.101,N,2.000,[NULL],63.65667,63.67650,-166.52933,-166.48900,[NULL],29,29,0,8.9,3.9,161,44,15,2,5235,1988
128,6457,BS,21,198808,75,3,0.00,8/22/1988 3:00:00 PM,0.5000,2.852,16.130,N,2.230,[NULL],64.32433,64.34567,-166.56550,-166.59917,[NULL],29,29,0,10.4,3.9,165,44,15,2,5348,1988
128,6456,BS,21,198808,74,3,0.00,8/22/1988 1:00:00 PM,0.5000,2.908,16.130,N,2.340,[NULL],64.15683,64.17883,-166.55167,-166.58150,[NULL],29,29,0,9.6,4.4,165,44,15,2,5238,1988
128,6462,BS,21,198808,80,3,0.00,8/23/1988 3:00:00 AM,0.5000,2.963,16.176,N,2.060,[NULL],64.34583,64.32033,-166.92500,-166.91500,[NULL],31,31,0,9.7,3.4,172,44,15,2,5353,1988
128,6498,BS,21,198808,116,3,0.00,8/28/1988 5:00:00 PM,0.5000,2.908,16.468,N,1.860,[NULL],61.65533,61.67567,-173.09600,-173.06300,[NULL],70,70,0,8.7,-1.2,234,44,15,1,5496,1988
128,6383,BS,21,198808,1,3,6.00,8/16/1988 9:00:00 PM,0.5000,2.963,14.750,Y,2.960,[NULL],64.41300,64.40117,-165.00433,-164.94950,[NULL],18,18,0,13.5,10.5,91,44,15,1,4946,1988
128,6423,BS,21,198808,41,3,6.00,8/20/1988 5:00:00 AM,0.5000,2.852,14.790,Y,2.030,[NULL],64.41283,64.41150,-165.40483,-165.34717,[NULL],26,26,0,13.0,10.5,157,44,15,2,5096,1988
162,12257,BS,78,199101,94,3,0.00,7/6/1991 1:00:00 PM,0.5000,2.778,15.940,Y,1.890,[NULL],60.99400,60.96950,-168.68950,-168.69917,[NULL],35,35,0,[NULL],4.1,137,44,15,2,11125,1991
162,12318,BS,78,199101,155,3,0.00,7/28/1991 7:00:00 AM,0.5000,2.982,16.180,Y,2.300,[NULL],62.35033,62.36583,-173.16883,-173.21583,[NULL],71,71,0,9.6,-1.3,229,44,15,1,11461,1991
162,12256,BS,78,199101,93,3,0.00,7/6/1991 9:00:00 AM,0.5000,3.260,16.280,Y,1.830,[NULL],60.67467,60.68850,-168.01433,-168.06717,[NULL],27,27,0,7.5,6.7,137,44,15,1,11124,1991
162,12320,BS,78,199101,157,3,0.00,7/28/1991 2:00:00 PM,0.5000,2.815,17.450,Y,2.480,[NULL],62.35050,62.32567,-174.51583,-174.52700,[NULL],71,71,0,10.2,-1.6,274,44,15,2,11463,1991
162,12319,BS,78,199101,156,3,0.00,7/28/1991 10:00:00 AM,0.5000,2.889,18.400,Y,1.940,[NULL],62.65300,62.62950,-174.00050,-174.02450,[NULL],71,71,0,10.0,-1.5,274,44,15,1,11462,1991
-722,-18173,BS,94,201801,224,13,0.00,8/2/2018 11:09:34 AM,0.4800,2.682,15.884,Y,3.121,70,62.26311,62.23899,-169.66134,-169.65982,NBS-27,36,39,[NULL],10.9,2.8,137,44,15,1,-18173,2018
-722,-18174,BS,94,201801,225,13,0.00,8/2/2018 2:51:41 PM,0.4860,2.618,15.925,Y,3.053,70,61.76001,61.73663,-169.59335,-169.58732,NBS-28,40,43,[NULL],10.7,3.6,137,44,15,1,-18174,2018
-722,-18197,BS,94,201801,221,13,0.00,8/1/2018 2:38:51 PM,0.5120,2.717,15.959,Y,2.932,70,62.74098,62.76518,-170.89930,-170.89167,NBS-18,41,44,[NULL],10.2,1.4,183,44,15,1,-18197,2018
-722,-18175,BS,94,201801,226,13,0.00,8/2/2018 6:29:23 PM,0.4910,2.763,15.973,Y,3.000,70,61.25579,61.23095,-169.50437,-169.50198,NBS-29,38,42,[NULL],10.1,4.4,137,44,15,1,-18175,2018
-722,-18172,BS,94,201801,223,13,0.00,8/2/2018 7:25:36 AM,0.5000,2.795,16.642,Y,2.850,70,62.77532,62.75028,-169.72241,-169.72776,NBS-26,40,43,[NULL],10.3,2.8,183,44,15,2,-18172,2018
-722,-18196,BS,94,201801,220,13,0.00,8/1/2018 11:04:57 AM,0.5040,2.797,16.884,Y,2.938,70,62.23226,62.25730,-170.81739,-170.82298,NBS-19,42,45,[NULL],10.2,1.8,183,44,15,1,-18196,2018
-722,-18195,BS,94,201801,219,13,0.00,8/1/2018 7:30:45 AM,0.4960,2.828,17.124,Y,2.840,70,61.72340,61.74870,-170.75554,-170.76143,NBS-20,46,49,[NULL],10.5,3.6,183,44,15,1,-18195,2018
-723,-18208,BS,162,201801,219,13,0.00,8/10/2018 6:25:36 PM,0.4560,2.594,14.188,Y,2.858,70,64.24945,64.24851,-169.94654,-169.99987,NBS-24,36,39,[NULL],11.3,4.6,137,44,15,1,-18208,2018
-723,-18211,BS,162,201801,222,13,0.00,8/11/2018 2:51:25 PM,0.3810,2.139,15.358,Y,2.276,70,63.75308,63.75060,-169.96419,-169.92133,NBS-25,41,43,[NULL],10.0,9.0,183,44,15,1,-18211,2018
-723,-18217,BS,162,201801,228,13,0.00,8/13/2018 7:39:54 AM,0.5330,3.025,15.383,Y,2.984,70,62.76084,62.73363,-167.58103,-167.58271,NBS-46,21,24,[NULL],4.9,5.9,137,44,15,1,-18217,2018
-723,-18218,BS,162,201801,229,13,0.00,8/13/2018 11:17:08 AM,0.5340,2.983,15.421,Y,2.511,70,62.26211,62.23528,-167.54307,-167.54492,NBS-47,22,25,[NULL],11.2,7.1,137,44,15,1,-18218,2018
-723,-18220,BS,162,201801,231,13,0.00,8/13/2018 7:04:48 PM,0.5130,2.818,15.496,Y,2.297,70,61.78443,61.75923,-168.62122,-168.62699,NBS-37,32,34,[NULL],9.9,6.7,137,44,15,1,-18220,2018
-723,-18216,BS,162,201801,227,13,0.00,8/12/2018 5:59:43 PM,0.5060,2.839,15.545,Y,2.630,70,62.75991,62.73575,-168.66339,-168.68137,NBS-36,37,40,[NULL],10.0,4.3,137,44,15,2,-18216,2018
-723,-18221,BS,162,201801,232,13,0.00,8/14/2018 7:53:23 AM,0.5080,2.858,15.602,Y,2.276,70,61.27117,61.24606,-168.60603,-168.59459,NBS-38,31,33,[NULL],8.9,8.7,137,44,15,1,-18221,2018
-723,-18222,BS,162,201801,233,13,0.00,8/14/2018 11:31:34 AM,0.5070,2.863,15.602,Y,2.338,70,60.76255,60.73693,-168.53513,-168.52960,NBS-39,33,35,[NULL],9.6,9.6,137,44,15,1,-18222,2018
-723,-18219,BS,162,201801,230,13,0.00,8/13/2018 3:35:18 PM,0.5130,2.884,15.676,Y,2.512,70,62.26547,62.23956,-168.62546,-168.62842,NBS-35,30,33,[NULL],10.8,4.0,137,44,15,1,-18219,2018
-723,-18185,BS,162,201801,203,13,0.00,8/2/2018 6:19:03 PM,0.5220,2.843,15.861,Y,2.455,70,62.23029,62.25580,-171.90859,-171.91255,NBS-12,45,47,[NULL],10.2,2.7,183,44,15,2,-18185,2018
-723,-18188,BS,162,201801,206,13,0.00,8/3/2018 11:39:06 AM,0.5290,2.957,16.264,Y,2.303,70,63.24582,63.24515,-171.97250,-172.03116,NBS-10,56,58,[NULL],10.0,1.0,229,44,15,2,-18188,2018
-723,-18223,BS,162,201801,234,13,0.00,8/14/2018 3:44:01 PM,0.5030,2.820,16.579,Y,2.166,70,60.76415,60.73883,-169.48741,-169.48381,NBS-30,41,43,[NULL],8.5,5.6,183,44,15,1,-18223,2018
-723,-18189,BS,162,201801,207,13,0.00,8/3/2018 2:59:40 PM,0.5100,2.850,16.733,Y,2.255,70,62.81744,62.80051,-171.99411,-171.95223,NBS-11,50,52,[NULL],10.3,2.2,183,44,15,2,-18189,2018
-723,-18192,BS,162,201801,210,13,0.00,8/5/2018 7:40:40 AM,0.5240,2.882,16.799,Y,2.402,70,64.73641,64.75147,-170.06694,-170.01780,NBS-23,45,47,[NULL],11.0,3.1,183,44,15,2,-18192,2018
-723,-18209,BS,162,201801,220,13,1.12,8/11/2018 7:42:42 AM,0.2610,1.487,16.236,Y,2.574,70,63.75659,63.76795,-172.29498,-172.27911,NBS-9,49,52,[NULL],9.9,1.0,183,44,15,1,-18209,2018
-723,-18187,BS,162,201801,205,13,4.10,8/3/2018 8:54:06 AM,0.1800,1.024,15.666,Y,2.696,70,63.26249,63.25351,-171.11480,-171.11024,NBS-17,31,34,[NULL],10.6,2.2,137,44,15,1,-18187,2018
-723,-18210,BS,162,201801,221,13,0.00,8/11/2018 10:59:09 AM,0.2720,1.539,13.564,Y,2.832,71,63.86494,63.86912,-171.24650,-171.27626,NBS-16,23,26,[NULL],9.3,9.1,137,44,15,1,-18210,2018
-723,-18212,BS,162,201801,223,13,0.00,8/11/2018 6:19:13 PM,0.5180,2.833,13.883,Y,2.672,71,63.75038,63.75012,-168.83549,-168.77827,NBS-34,31,34,[NULL],11.0,6.4,137,44,15,1,-18212,2018
-723,-18191,BS,162,201801,209,13,0.00,8/4/2018 4:15:44 PM,0.3680,2.036,14.161,Y,2.730,71,64.23901,64.22648,-171.09090,-171.12146,NBS-15,37,40,[NULL],11.2,3.2,137,44,15,2,-18191,2018
-723,-18207,BS,162,201801,218,13,0.00,8/10/2018 2:44:45 PM,0.5120,2.797,14.197,Y,2.629,71,64.27223,64.24716,-168.81443,-168.80933,NBS-33,37,40,[NULL],11.5,6.1,137,44,15,1,-18207,2018
-723,-18204,BS,162,201801,215,13,0.00,8/9/2018 2:44:46 PM,0.5230,2.972,14.390,Y,2.827,71,64.25088,64.25192,-167.63656,-167.69766,NBS-43,29,32,[NULL],12.7,5.0,137,44,15,1,-18204,2018
-723,-18205,BS,162,201801,216,13,0.00,8/10/2018 7:37:53 AM,0.5030,2.824,14.580,Y,2.810,71,64.75445,64.75601,-167.78685,-167.84593,NBS-42,33,36,[NULL],11.2,4.8,137,44,15,1,-18205,2018
-723,-18194,BS,162,201801,212,13,0.00,8/5/2018 4:08:33 PM,0.5210,2.891,14.909,Y,3.117,71,65.25117,65.25401,-167.88670,-167.82532,NBS-41,30,33,[NULL],13.7,4.0,137,44,15,1,-18194,2018
-723,-18203,BS,162,201801,214,13,0.00,8/9/2018 11:22:06 AM,0.5300,2.984,15.186,Y,2.109,71,64.24987,64.27667,-166.59958,-166.60280,NBS-48,26,28,[NULL],12.9,3.8,137,44,15,1,-18203,2018
-723,-18202,BS,162,201801,213,13,0.00,8/9/2018 7:48:09 AM,0.5180,2.845,15.404,Y,2.345,71,63.73008,63.75568,-166.59452,-166.59578,NBS-49,27,29,[NULL],12.4,4.3,137,44,15,1,-18202,2018
-723,-18214,BS,162,201801,225,13,0.00,8/12/2018 11:28:46 AM,0.5080,2.819,15.479,Y,2.432,71,63.25763,63.24396,-167.61765,-167.66480,NBS-45,34,36,[NULL],11.2,4.9,137,44,15,2,-18214,2018
-723,-18213,BS,162,201801,224,13,0.00,8/12/2018 7:33:07 AM,0.5070,2.829,15.482,Y,2.453,71,63.77148,63.75042,-167.66989,-167.63773,NBS-44,29,31,[NULL],11.2,4.6,137,44,15,1,-18213,2018
-723,-18193,BS,162,201801,211,13,0.00,8/5/2018 12:34:44 PM,0.5130,2.854,16.251,Y,2.434,71,65.23351,65.25064,-168.98825,-168.94287,NBS-31,49,51,[NULL],8.3,2.9,183,44,15,2,-18193,2018
-723,-18206,BS,162,201801,217,13,1.12,8/10/2018 11:30:08 AM,0.2710,1.499,15.552,Y,2.640,71,64.74443,64.73118,-168.87759,-168.87178,NBS-32,44,47,[NULL],11.7,4.1,183,44,15,1,-18206,2018
-723,-18215,BS,162,201801,226,13,1.12,8/12/2018 2:50:36 PM,0.2250,1.409,15.966,Y,2.695,71,63.24092,63.22844,-168.54551,-168.55050,NBS-40,29,32,[NULL],9.8,3.0,137,44,15,1,-18215,2018
-722,-18176,BS,94,201801,227,13,0.00,8/3/2018 7:27:12 AM,0.4960,2.667,16.442,Y,2.902,81,61.25222,61.22825,-170.65469,-170.65674,NBS-21,45,48,[NULL],9.7,3.3,183,44,15,2,-18176,2018
-722,-18177,BS,94,201801,228,13,0.00,8/3/2018 11:01:57 AM,0.4950,2.669,16.658,Y,2.972,81,60.76125,60.73726,-170.58796,-170.59022,NBS-22,50,53,[NULL],9.8,4.2,183,44,15,1,-18177,2018
-722,-18144,BS,94,201801,217,13,0.00,7/31/2018 2:34:09 PM,0.4990,2.657,17.691,Y,2.796,81,61.25117,61.25116,-172.73427,-172.68491,NBS-8,63,66,[NULL],9.8,4.2,229,44,15,1,-18144,2018
-722,-18145,BS,94,201801,218,13,0.00,7/31/2018 6:24:22 PM,0.5030,2.697,17.755,Y,2.748,81,61.25612,61.24018,-171.77692,-171.73911,NBS-14,55,58,[NULL],9.6,2.8,229,44,15,1,-18145,2018
-723,-18182,BS,162,201801,200,13,0.00,8/2/2018 7:39:51 AM,0.5270,2.900,16.379,Y,2.291,81,62.26327,62.23719,-172.91771,-172.91619,NBS-6,55,57,[NULL],9.8,2.0,229,44,15,2,-18182,2018
-723,-18184,BS,162,201801,202,13,0.00,8/2/2018 2:36:11 PM,0.5260,2.906,16.402,Y,2.299,81,61.75080,61.75340,-171.84866,-171.79409,NBS-13,54,56,[NULL],10.3,2.6,229,44,15,1,-18184,2018
-723,-18183,BS,162,201801,201,13,0.00,8/2/2018 11:07:39 AM,0.5140,2.841,16.407,Y,2.358,81,61.76376,61.73840,-172.80320,-172.79657,NBS-7,60,62,[NULL],9.9,2.6,229,44,15,1,-18183,2018
-723,-18190,BS,162,201801,208,13,0.00,8/4/2018 7:41:38 AM,0.5130,2.801,16.715,Y,2.261,81,63.24156,63.26677,-173.11936,-173.12022,NBS-4,66,68,[NULL],10.3,0.7,229,44,15,1,-18190,2018
-723,-18179,BS,162,201801,197,13,0.00,8/1/2018 11:37:59 AM,0.5190,2.856,16.777,Y,2.271,81,62.24920,62.25143,-174.01861,-173.96402,NBS-3,62,64,[NULL],9.4,1.9,229,44,15,2,-18179,2018
-723,-18181,BS,162,201801,199,13,0.00,8/1/2018 6:44:39 PM,0.5240,2.928,16.810,Y,2.193,81,62.73719,62.71084,-173.08720,-173.08717,NBS-5,62,64,[NULL],9.8,1.2,229,44,15,1,-18181,2018
-723,-18178,BS,162,201801,196,13,0.00,8/1/2018 7:38:28 AM,0.5180,2.798,16.986,Y,2.352,81,62.24431,62.24488,-175.21994,-175.16629,NBS-1,76,78,[NULL],9.1,1.4,274,44,15,1,-18178,2018
-723,-18180,BS,162,201801,198,13,0.00,8/1/2018 3:11:20 PM,0.5090,2.817,17.309,Y,2.124,81,62.73051,62.75566,-174.07743,-174.08422,NBS-2,69,71,[NULL],9.6,1.7,229,44,15,1,-18180,2018
